item,occupationLabel
http://www.wikidata.org/entity/Q1144235,missionnaire
http://www.wikidata.org/entity/Q1144235,martyr
http://www.wikidata.org/entity/Q1145554,personnalité politique
http://www.wikidata.org/entity/Q1146364,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1146364,militaire
http://www.wikidata.org/entity/Q1147509,fonctionnaire
http://www.wikidata.org/entity/Q1147537,militaire
http://www.wikidata.org/entity/Q1147537,personnalité politique
http://www.wikidata.org/entity/Q1147557,personnalité politique
http://www.wikidata.org/entity/Q1147573,diplomate
http://www.wikidata.org/entity/Q1147573,fonctionnaire
http://www.wikidata.org/entity/Q1147581,écrivain
http://www.wikidata.org/entity/Q1147586,personnalité politique
http://www.wikidata.org/entity/Q1148526,personnalité politique
http://www.wikidata.org/entity/Q1148567,personnalité politique
http://www.wikidata.org/entity/Q1153011,personnalité politique
http://www.wikidata.org/entity/Q1153964,soldat
http://www.wikidata.org/entity/Q1154373,
http://www.wikidata.org/entity/Q1157055,personnalité politique
http://www.wikidata.org/entity/Q1158189,personnalité politique
http://www.wikidata.org/entity/Q1158196,personnalité politique
http://www.wikidata.org/entity/Q1158209,personnalité politique
http://www.wikidata.org/entity/Q1158748,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1159285,personnalité politique
http://www.wikidata.org/entity/Q1159574,militaire
http://www.wikidata.org/entity/Q1159574,personnalité politique
http://www.wikidata.org/entity/Q1159576,écrivain
http://www.wikidata.org/entity/Q1159576,historien
http://www.wikidata.org/entity/Q1159576,philosophe
http://www.wikidata.org/entity/Q1159576,militaire
http://www.wikidata.org/entity/Q1159580,militaire
http://www.wikidata.org/entity/Q1159580,personnalité politique
http://www.wikidata.org/entity/Q1159582,acteur de théâtre
http://www.wikidata.org/entity/Q1159587,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1159588,militaire
http://www.wikidata.org/entity/Q1159588,personnalité politique
http://www.wikidata.org/entity/Q1159589,personnalité politique
http://www.wikidata.org/entity/Q1159611,personnalité politique
http://www.wikidata.org/entity/Q1159611,rhéteur
http://www.wikidata.org/entity/Q1159616,historien romain de l'antiquité
http://www.wikidata.org/entity/Q1159617,personnalité politique
http://www.wikidata.org/entity/Q1159618,écrivain
http://www.wikidata.org/entity/Q959633,philologue
http://www.wikidata.org/entity/Q960039,homme politique de la Rome antique
http://www.wikidata.org/entity/Q962166,personnalité politique
http://www.wikidata.org/entity/Q962769,poète
http://www.wikidata.org/entity/Q963677,militaire
http://www.wikidata.org/entity/Q963677,personnalité politique
http://www.wikidata.org/entity/Q963764,officier
http://www.wikidata.org/entity/Q963801,fonctionnaire
http://www.wikidata.org/entity/Q963870,homme politique de la Rome antique
http://www.wikidata.org/entity/Q963870,militaire
http://www.wikidata.org/entity/Q965231,militaire
http://www.wikidata.org/entity/Q965231,personnalité politique
http://www.wikidata.org/entity/Q965333,philosophe
http://www.wikidata.org/entity/Q965435,homme politique de la Rome antique
http://www.wikidata.org/entity/Q965435,militaire
http://www.wikidata.org/entity/Q965979,prêtre
http://www.wikidata.org/entity/Q966315,militaire
http://www.wikidata.org/entity/Q966315,personnalité politique
http://www.wikidata.org/entity/Q966315,historien
http://www.wikidata.org/entity/Q966342,militaire
http://www.wikidata.org/entity/Q966342,personnalité politique
http://www.wikidata.org/entity/Q967385,homme politique de la Rome antique
http://www.wikidata.org/entity/Q967385,militaire
http://www.wikidata.org/entity/Q968670,homme politique de la Rome antique
http://www.wikidata.org/entity/Q969058,homme politique de la Rome antique
http://www.wikidata.org/entity/Q969058,militaire
http://www.wikidata.org/entity/Q969097,diplomate
http://www.wikidata.org/entity/Q969097,homme politique de la Rome antique
http://www.wikidata.org/entity/Q969097,militaire
http://www.wikidata.org/entity/Q969126,homme politique de la Rome antique
http://www.wikidata.org/entity/Q969126,militaire
http://www.wikidata.org/entity/Q970929,écrivain
http://www.wikidata.org/entity/Q970929,conseiller juridique
http://www.wikidata.org/entity/Q972109,homme politique de la Rome antique
http://www.wikidata.org/entity/Q972109,militaire
http://www.wikidata.org/entity/Q972874,
http://www.wikidata.org/entity/Q974489,homme politique de la Rome antique
http://www.wikidata.org/entity/Q974489,militaire
http://www.wikidata.org/entity/Q974502,homme politique de la Rome antique
http://www.wikidata.org/entity/Q974502,militaire
http://www.wikidata.org/entity/Q974512,homme politique de la Rome antique
http://www.wikidata.org/entity/Q974512,militaire
http://www.wikidata.org/entity/Q974960,prêtre
http://www.wikidata.org/entity/Q975318,écrivain
http://www.wikidata.org/entity/Q975318,historien
http://www.wikidata.org/entity/Q975318,annaliste
http://www.wikidata.org/entity/Q975462,homme politique de la Rome antique
http://www.wikidata.org/entity/Q975462,militaire
http://www.wikidata.org/entity/Q975597,homme politique de la Rome antique
http://www.wikidata.org/entity/Q976084,personnalité politique
http://www.wikidata.org/entity/Q976126,homme politique de la Rome antique
http://www.wikidata.org/entity/Q976126,militaire
http://www.wikidata.org/entity/Q739131,militaire
http://www.wikidata.org/entity/Q739183,personnalité politique
http://www.wikidata.org/entity/Q739265,personnalité politique
http://www.wikidata.org/entity/Q739310,fonctionnaire
http://www.wikidata.org/entity/Q740174,
http://www.wikidata.org/entity/Q740237,personnalité politique
http://www.wikidata.org/entity/Q740413,personnalité politique
http://www.wikidata.org/entity/Q740426,personnalité politique
http://www.wikidata.org/entity/Q740977,écrivain
http://www.wikidata.org/entity/Q740977,personnalité politique
http://www.wikidata.org/entity/Q740977,juriste
http://www.wikidata.org/entity/Q741065,homme politique de la Rome antique
http://www.wikidata.org/entity/Q741065,militaire
http://www.wikidata.org/entity/Q741076,personnalité politique
http://www.wikidata.org/entity/Q741090,personnalité politique
http://www.wikidata.org/entity/Q741160,écrivain
http://www.wikidata.org/entity/Q741160,poète
http://www.wikidata.org/entity/Q741160,historien
http://www.wikidata.org/entity/Q741294,personnalité politique
http://www.wikidata.org/entity/Q741377,militaire
http://www.wikidata.org/entity/Q741377,personnalité politique
http://www.wikidata.org/entity/Q741454,homme politique de la Rome antique
http://www.wikidata.org/entity/Q741553,homme politique de la Rome antique
http://www.wikidata.org/entity/Q741553,militaire
http://www.wikidata.org/entity/Q741787,personnalité politique
http://www.wikidata.org/entity/Q741885,magistrat
http://www.wikidata.org/entity/Q742114,personnalité politique
http://www.wikidata.org/entity/Q742159,homme politique de la Rome antique
http://www.wikidata.org/entity/Q742159,militaire
http://www.wikidata.org/entity/Q742885,
http://www.wikidata.org/entity/Q743192,personnalité politique
http://www.wikidata.org/entity/Q744783,personnalité politique
http://www.wikidata.org/entity/Q745111,homme politique de la Rome antique
http://www.wikidata.org/entity/Q745111,militaire
http://www.wikidata.org/entity/Q745133,grammairien
http://www.wikidata.org/entity/Q745241,personnalité politique
http://www.wikidata.org/entity/Q745338,personnalité politique
http://www.wikidata.org/entity/Q745547,personnalité politique
http://www.wikidata.org/entity/Q745586,homme politique de la Rome antique
http://www.wikidata.org/entity/Q745586,militaire
http://www.wikidata.org/entity/Q745693,magistrat
http://www.wikidata.org/entity/Q745715,prêtre romain
http://www.wikidata.org/entity/Q745715,homme politique de la Rome antique
http://www.wikidata.org/entity/Q745715,militaire
http://www.wikidata.org/entity/Q745746,personnalité politique
http://www.wikidata.org/entity/Q746582,homme politique de la Rome antique
http://www.wikidata.org/entity/Q746582,militaire
http://www.wikidata.org/entity/Q746667,personnalité politique
http://www.wikidata.org/entity/Q747108,personnalité politique
http://www.wikidata.org/entity/Q747155,personnalité politique
http://www.wikidata.org/entity/Q747560,homme politique de la Rome antique
http://www.wikidata.org/entity/Q747560,militaire
http://www.wikidata.org/entity/Q748550,homme politique de la Rome antique
http://www.wikidata.org/entity/Q748550,militaire
http://www.wikidata.org/entity/Q748946,militaire
http://www.wikidata.org/entity/Q748946,personnalité politique
http://www.wikidata.org/entity/Q749909,personnalité politique
http://www.wikidata.org/entity/Q751458,personnalité politique
http://www.wikidata.org/entity/Q752057,personnalité politique
http://www.wikidata.org/entity/Q758060,philosophe
http://www.wikidata.org/entity/Q759760,poète
http://www.wikidata.org/entity/Q759760,historien
http://www.wikidata.org/entity/Q760991,homme politique de la Rome antique
http://www.wikidata.org/entity/Q760991,militaire
http://www.wikidata.org/entity/Q761314,
http://www.wikidata.org/entity/Q761326,militaire
http://www.wikidata.org/entity/Q761346,militaire
http://www.wikidata.org/entity/Q761346,historien
http://www.wikidata.org/entity/Q761346,annaliste
http://www.wikidata.org/entity/Q761513,homme politique de la Rome antique
http://www.wikidata.org/entity/Q761513,militaire
http://www.wikidata.org/entity/Q761736,militaire
http://www.wikidata.org/entity/Q761736,personnalité politique
http://www.wikidata.org/entity/Q761896,homme politique de la Rome antique
http://www.wikidata.org/entity/Q761896,militaire
http://www.wikidata.org/entity/Q762093,personnalité politique
http://www.wikidata.org/entity/Q762148,homme politique de la Rome antique
http://www.wikidata.org/entity/Q762148,militaire
http://www.wikidata.org/entity/Q762843,personnalité politique
http://www.wikidata.org/entity/Q763048,homme politique de la Rome antique
http://www.wikidata.org/entity/Q763048,militaire
http://www.wikidata.org/entity/Q763391,homme politique de la Rome antique
http://www.wikidata.org/entity/Q763391,militaire
http://www.wikidata.org/entity/Q763405,homme politique de la Rome antique
http://www.wikidata.org/entity/Q763405,militaire
http://www.wikidata.org/entity/Q763627,militaire
http://www.wikidata.org/entity/Q763627,personnalité politique
http://www.wikidata.org/entity/Q763823,roi
http://www.wikidata.org/entity/Q764119,homme politique de la Rome antique
http://www.wikidata.org/entity/Q764119,militaire
http://www.wikidata.org/entity/Q764528,personnalité politique
http://www.wikidata.org/entity/Q764629,personnalité politique
http://www.wikidata.org/entity/Q764874,homme politique de la Rome antique
http://www.wikidata.org/entity/Q764874,militaire
http://www.wikidata.org/entity/Q764882,personnalité politique
http://www.wikidata.org/entity/Q765147,historien
http://www.wikidata.org/entity/Q765417,militaire
http://www.wikidata.org/entity/Q765417,personnalité politique
http://www.wikidata.org/entity/Q765449,homme politique de la Rome antique
http://www.wikidata.org/entity/Q765449,militaire
http://www.wikidata.org/entity/Q334907,militaire
http://www.wikidata.org/entity/Q334910,personnalité politique
http://www.wikidata.org/entity/Q334910,préfet de Rome
http://www.wikidata.org/entity/Q334913,militaire
http://www.wikidata.org/entity/Q334913,personnalité politique
http://www.wikidata.org/entity/Q334915,homme politique de la Rome antique
http://www.wikidata.org/entity/Q334915,militaire
http://www.wikidata.org/entity/Q334926,militaire
http://www.wikidata.org/entity/Q334926,personnalité politique
http://www.wikidata.org/entity/Q334930,personnalité politique
http://www.wikidata.org/entity/Q334935,personnalité politique
http://www.wikidata.org/entity/Q334937,personnalité politique
http://www.wikidata.org/entity/Q334940,homme politique de la Rome antique
http://www.wikidata.org/entity/Q334940,militaire
http://www.wikidata.org/entity/Q335309,historien
http://www.wikidata.org/entity/Q335990,militaire
http://www.wikidata.org/entity/Q335990,personnalité politique
http://www.wikidata.org/entity/Q336538,homme politique de la Rome antique
http://www.wikidata.org/entity/Q336704,écrivain
http://www.wikidata.org/entity/Q336704,avocat
http://www.wikidata.org/entity/Q336704,historien
http://www.wikidata.org/entity/Q336704,hagiographe
http://www.wikidata.org/entity/Q336731,martyr
http://www.wikidata.org/entity/Q336937,militaire
http://www.wikidata.org/entity/Q336937,Magister militum
http://www.wikidata.org/entity/Q337191,prêtre catholique
http://www.wikidata.org/entity/Q339398,personnalité politique
http://www.wikidata.org/entity/Q339512,personnalité politique
http://www.wikidata.org/entity/Q339541,prêtre
http://www.wikidata.org/entity/Q341435,personnalité politique
http://www.wikidata.org/entity/Q342416,écrivain
http://www.wikidata.org/entity/Q342416,philosophe
http://www.wikidata.org/entity/Q342512,homme politique de la Rome antique
http://www.wikidata.org/entity/Q342512,militaire
http://www.wikidata.org/entity/Q343022,personnalité politique
http://www.wikidata.org/entity/Q343032,personnalité politique
http://www.wikidata.org/entity/Q343045,personnalité politique
http://www.wikidata.org/entity/Q343129,personnalité politique
http://www.wikidata.org/entity/Q343191,homme politique de la Rome antique
http://www.wikidata.org/entity/Q343744,personnalité politique
http://www.wikidata.org/entity/Q343755,personnalité politique
http://www.wikidata.org/entity/Q343760,militaire
http://www.wikidata.org/entity/Q343760,personnalité politique
http://www.wikidata.org/entity/Q343764,personnalité politique
http://www.wikidata.org/entity/Q343774,militaire
http://www.wikidata.org/entity/Q343774,personnalité politique
http://www.wikidata.org/entity/Q343780,militaire
