item,positionLabel
http://www.wikidata.org/entity/Q1223531,sénateur romain
http://www.wikidata.org/entity/Q1223541,consul
http://www.wikidata.org/entity/Q1223541,maître de cavalerie
http://www.wikidata.org/entity/Q1223541,censeur
http://www.wikidata.org/entity/Q1223541,sénateur romain
http://www.wikidata.org/entity/Q1223553,tribun militaire à pouvoir consulaire
http://www.wikidata.org/entity/Q1223553,sénateur romain
http://www.wikidata.org/entity/Q1223575,consul
http://www.wikidata.org/entity/Q1223575,sénateur romain
http://www.wikidata.org/entity/Q1223584,consul
http://www.wikidata.org/entity/Q1223584,gouverneur romain
http://www.wikidata.org/entity/Q1223584,sénateur romain
http://www.wikidata.org/entity/Q1223605,dictateur
http://www.wikidata.org/entity/Q1223605,tribun militaire à pouvoir consulaire
http://www.wikidata.org/entity/Q1223605,sénateur romain
http://www.wikidata.org/entity/Q1223615,préfet de Rome
http://www.wikidata.org/entity/Q1223615,sénateur romain
http://www.wikidata.org/entity/Q1223643,tribun militaire à pouvoir consulaire
http://www.wikidata.org/entity/Q1223643,sénateur romain
http://www.wikidata.org/entity/Q1223650,sénateur romain
http://www.wikidata.org/entity/Q1223660,consul
http://www.wikidata.org/entity/Q1223660,préfet de Rome
http://www.wikidata.org/entity/Q1223660,sénateur romain
http://www.wikidata.org/entity/Q1224468,consul
http://www.wikidata.org/entity/Q1224468,tribun militaire à pouvoir consulaire
http://www.wikidata.org/entity/Q1224468,sénateur romain
http://www.wikidata.org/entity/Q1224938,
http://www.wikidata.org/entity/Q1225048,consul
http://www.wikidata.org/entity/Q1225048,préfet de Rome
http://www.wikidata.org/entity/Q1225048,sénateur romain
http://www.wikidata.org/entity/Q1225143,consul
http://www.wikidata.org/entity/Q1225143,sénateur romain
http://www.wikidata.org/entity/Q1225171,
http://www.wikidata.org/entity/Q1225215,consul
http://www.wikidata.org/entity/Q1225215,préfet de Rome
http://www.wikidata.org/entity/Q1225215,gouverneur romain
http://www.wikidata.org/entity/Q1225215,sénateur romain
http://www.wikidata.org/entity/Q1225263,sénateur romain
http://www.wikidata.org/entity/Q1225268,consul
http://www.wikidata.org/entity/Q1225268,censeur
http://www.wikidata.org/entity/Q1225268,sénateur romain
http://www.wikidata.org/entity/Q1225279,tribun militaire à pouvoir consulaire
http://www.wikidata.org/entity/Q1225279,sénateur romain
http://www.wikidata.org/entity/Q1225290,consul
http://www.wikidata.org/entity/Q1225290,décemvir à pouvoir consulaire
http://www.wikidata.org/entity/Q1225290,sénateur romain
http://www.wikidata.org/entity/Q1225299,consul
http://www.wikidata.org/entity/Q1225299,sénateur romain
http://www.wikidata.org/entity/Q1225311,consul
http://www.wikidata.org/entity/Q1225311,tribun militaire à pouvoir consulaire
http://www.wikidata.org/entity/Q1225311,sénateur romain
http://www.wikidata.org/entity/Q1225327,consul
http://www.wikidata.org/entity/Q1225327,sénateur romain
http://www.wikidata.org/entity/Q1225336,sénateur romain
http://www.wikidata.org/entity/Q1225345,censeur
http://www.wikidata.org/entity/Q1225345,tribun militaire à pouvoir consulaire
http://www.wikidata.org/entity/Q1225345,sénateur romain
http://www.wikidata.org/entity/Q1225430,consul
http://www.wikidata.org/entity/Q1225430,sénateur romain
http://www.wikidata.org/entity/Q1225441,consul
http://www.wikidata.org/entity/Q1225441,légat
http://www.wikidata.org/entity/Q1225441,interroi
http://www.wikidata.org/entity/Q1225441,sénateur romain
http://www.wikidata.org/entity/Q1225670,consul
http://www.wikidata.org/entity/Q1225670,maître de cavalerie
http://www.wikidata.org/entity/Q1225670,sénateur romain
http://www.wikidata.org/entity/Q1225680,consul
http://www.wikidata.org/entity/Q1225680,sénateur romain
http://www.wikidata.org/entity/Q1225685,consul
http://www.wikidata.org/entity/Q1225685,sénateur romain
http://www.wikidata.org/entity/Q1225697,consul
http://www.wikidata.org/entity/Q1225697,sénateur romain
http://www.wikidata.org/entity/Q1225700,tribun militaire à pouvoir consulaire
http://www.wikidata.org/entity/Q1225700,sénateur romain
http://www.wikidata.org/entity/Q1225891,consul
http://www.wikidata.org/entity/Q1225891,maître de cavalerie
http://www.wikidata.org/entity/Q1225891,sénateur romain
http://www.wikidata.org/entity/Q1226028,consul
http://www.wikidata.org/entity/Q1226028,sénateur romain
http://www.wikidata.org/entity/Q1226272,sénateur romain
http://www.wikidata.org/entity/Q1226275,questeur
http://www.wikidata.org/entity/Q1226275,légat
http://www.wikidata.org/entity/Q1226275,tribun militaire à pouvoir consulaire
http://www.wikidata.org/entity/Q1226275,sénateur romain
http://www.wikidata.org/entity/Q1226289,consul
http://www.wikidata.org/entity/Q1226289,sénateur romain
http://www.wikidata.org/entity/Q1226298,consul
http://www.wikidata.org/entity/Q1226298,sénateur romain
http://www.wikidata.org/entity/Q1226341,consul
http://www.wikidata.org/entity/Q1226341,préfet du prétoire
http://www.wikidata.org/entity/Q1226341,sénateur romain
http://www.wikidata.org/entity/Q1226456,consul suffect
http://www.wikidata.org/entity/Q1226456,flamine de Jupiter
http://www.wikidata.org/entity/Q1226456,sénateur romain
http://www.wikidata.org/entity/Q1226466,tribun militaire à pouvoir consulaire
http://www.wikidata.org/entity/Q1226466,sénateur romain
http://www.wikidata.org/entity/Q1226472,sénateur romain
http://www.wikidata.org/entity/Q1226908,
http://www.wikidata.org/entity/Q334915,préteur
http://www.wikidata.org/entity/Q334915,gouverneur romain
http://www.wikidata.org/entity/Q334915,sénateur romain
http://www.wikidata.org/entity/Q334926,consul
http://www.wikidata.org/entity/Q334926,sénateur romain
http://www.wikidata.org/entity/Q334930,consul
http://www.wikidata.org/entity/Q334930,sénateur romain
http://www.wikidata.org/entity/Q334935,consul
http://www.wikidata.org/entity/Q334935,préfet de Rome
http://www.wikidata.org/entity/Q334935,sénateur romain
http://www.wikidata.org/entity/Q334937,sénateur romain
http://www.wikidata.org/entity/Q334940,dictateur
http://www.wikidata.org/entity/Q334940,sénateur romain
http://www.wikidata.org/entity/Q335309,consul
http://www.wikidata.org/entity/Q335990,consul
http://www.wikidata.org/entity/Q335990,sénateur romain
http://www.wikidata.org/entity/Q336538,consul
http://www.wikidata.org/entity/Q336538,préteur
http://www.wikidata.org/entity/Q336538,questeur
http://www.wikidata.org/entity/Q336538,tribun de la plèbe
http://www.wikidata.org/entity/Q336538,sénateur romain
http://www.wikidata.org/entity/Q336704,
http://www.wikidata.org/entity/Q336731,
http://www.wikidata.org/entity/Q336937,
http://www.wikidata.org/entity/Q337191,évêque catholique
http://www.wikidata.org/entity/Q339398,consul
http://www.wikidata.org/entity/Q339398,gouverneur romain
http://www.wikidata.org/entity/Q339512,
http://www.wikidata.org/entity/Q339541,
http://www.wikidata.org/entity/Q341435,consul suffect
http://www.wikidata.org/entity/Q341435,sénateur romain
http://www.wikidata.org/entity/Q342416,
http://www.wikidata.org/entity/Q342512,préteur
http://www.wikidata.org/entity/Q343022,sénateur romain
http://www.wikidata.org/entity/Q343032,consul
http://www.wikidata.org/entity/Q343032,sénateur romain
http://www.wikidata.org/entity/Q343045,consul
http://www.wikidata.org/entity/Q343045,consul suffect
http://www.wikidata.org/entity/Q343045,sénateur romain
http://www.wikidata.org/entity/Q343129,préfet de Rome
http://www.wikidata.org/entity/Q343129,sénateur romain
http://www.wikidata.org/entity/Q343191,
http://www.wikidata.org/entity/Q343744,consul
http://www.wikidata.org/entity/Q343744,sénateur romain
http://www.wikidata.org/entity/Q343755,sénateur romain
http://www.wikidata.org/entity/Q343760,consul
http://www.wikidata.org/entity/Q343760,légat
http://www.wikidata.org/entity/Q343760,proconsul
http://www.wikidata.org/entity/Q343760,sénateur romain
http://www.wikidata.org/entity/Q343764,préfet de Rome
http://www.wikidata.org/entity/Q343764,sénateur romain
http://www.wikidata.org/entity/Q343774,consul
http://www.wikidata.org/entity/Q343774,sénateur romain
http://www.wikidata.org/entity/Q343780,consul
http://www.wikidata.org/entity/Q343780,sénateur romain
http://www.wikidata.org/entity/Q343785,consul
http://www.wikidata.org/entity/Q343785,sénateur romain
http://www.wikidata.org/entity/Q343795,consul
http://www.wikidata.org/entity/Q343795,sénateur romain
http://www.wikidata.org/entity/Q343799,consul suffect
http://www.wikidata.org/entity/Q343799,sénateur romain
http://www.wikidata.org/entity/Q343804,consul
http://www.wikidata.org/entity/Q343804,sénateur romain
http://www.wikidata.org/entity/Q343814,consul
http://www.wikidata.org/entity/Q343814,préfet de Rome
http://www.wikidata.org/entity/Q343814,sénateur romain
http://www.wikidata.org/entity/Q343820,sénateur romain
http://www.wikidata.org/entity/Q343826,consul
http://www.wikidata.org/entity/Q343826,sénateur romain
http://www.wikidata.org/entity/Q343834,consul
http://www.wikidata.org/entity/Q343834,sénateur romain
http://www.wikidata.org/entity/Q344257,consul
http://www.wikidata.org/entity/Q344257,sénateur romain
http://www.wikidata.org/entity/Q344263,sénateur romain
http://www.wikidata.org/entity/Q344270,sénateur romain
http://www.wikidata.org/entity/Q344275,consul
http://www.wikidata.org/entity/Q344275,sénateur romain
http://www.wikidata.org/entity/Q344278,consul suffect
http://www.wikidata.org/entity/Q344278,sénateur romain
http://www.wikidata.org/entity/Q344282,consul
http://www.wikidata.org/entity/Q344282,sénateur romain
http://www.wikidata.org/entity/Q344410,consul
http://www.wikidata.org/entity/Q344410,tribun de la plèbe
http://www.wikidata.org/entity/Q344826,
http://www.wikidata.org/entity/Q346136,consul
http://www.wikidata.org/entity/Q346136,préfet de Rome
http://www.wikidata.org/entity/Q346136,sénateur romain
http://www.wikidata.org/entity/Q346415,consul
http://www.wikidata.org/entity/Q346415,sénateur romain
http://www.wikidata.org/entity/Q347205,préfet du prétoire
http://www.wikidata.org/entity/Q347205,préfet des vigiles
http://www.wikidata.org/entity/Q347208,consul
http://www.wikidata.org/entity/Q347208,sénateur romain
http://www.wikidata.org/entity/Q347250,
http://www.wikidata.org/entity/Q347310,sénateur romain
http://www.wikidata.org/entity/Q348515,consul
http://www.wikidata.org/entity/Q348515,sénateur romain
http://www.wikidata.org/entity/Q348518,juge
http://www.wikidata.org/entity/Q348562,décemvir à pouvoir consulaire
http://www.wikidata.org/entity/Q348562,sénateur romain
http://www.wikidata.org/entity/Q4281777,gouverneur romain
http://www.wikidata.org/entity/Q4281779,
http://www.wikidata.org/entity/Q4281780,préteur
http://www.wikidata.org/entity/Q4281781,
http://www.wikidata.org/entity/Q4281782,
http://www.wikidata.org/entity/Q4281783,
http://www.wikidata.org/entity/Q4281784,
http://www.wikidata.org/entity/Q4281785,édile
http://www.wikidata.org/entity/Q4281786,
http://www.wikidata.org/entity/Q4281787,
http://www.wikidata.org/entity/Q4281788,
http://www.wikidata.org/entity/Q4281794,
http://www.wikidata.org/entity/Q4281806,
http://www.wikidata.org/entity/Q4281819,préteur
http://www.wikidata.org/entity/Q4281824,Saliens
http://www.wikidata.org/entity/Q4283085,
http://www.wikidata.org/entity/Q4321632,consul
http://www.wikidata.org/entity/Q4321632,gouverneur romain
http://www.wikidata.org/entity/Q4341271,questeur
http://www.wikidata.org/entity/Q4341271,sénateur romain
http://www.wikidata.org/entity/Q4356923,
http://www.wikidata.org/entity/Q4363449,
http://www.wikidata.org/entity/Q4371777,
http://www.wikidata.org/entity/Q4383214,questeur
http://www.wikidata.org/entity/Q4383240,flaminica Martialis
http://www.wikidata.org/entity/Q4390223,
http://www.wikidata.org/entity/Q4413354,
http://www.wikidata.org/entity/Q4413355,tribun de la plèbe
http://www.wikidata.org/entity/Q4422509,
http://www.wikidata.org/entity/Q4438254,tribun de la plèbe
http://www.wikidata.org/entity/Q4441106,
http://www.wikidata.org/entity/Q4441256,préfet de Rome
http://www.wikidata.org/entity/Q4454593,préfet d'Égypte
http://www.wikidata.org/entity/Q4457037,
http://www.wikidata.org/entity/Q4458169,
http://www.wikidata.org/entity/Q4458171,préfet du prétoire
http://www.wikidata.org/entity/Q4458171,préfet d'Égypte
http://www.wikidata.org/entity/Q4466465,
http://www.wikidata.org/entity/Q4480291,
http://www.wikidata.org/entity/Q4531209,préfet d'Égypte
http://www.wikidata.org/entity/Q4531210,
http://www.wikidata.org/entity/Q4531211,
http://www.wikidata.org/entity/Q4531215,
http://www.wikidata.org/entity/Q4531268,
http://www.wikidata.org/entity/Q4531640,
http://www.wikidata.org/entity/Q4534357,
http://www.wikidata.org/entity/Q4534358,
http://www.wikidata.org/entity/Q4554637,
http://www.wikidata.org/entity/Q4595796,
http://www.wikidata.org/entity/Q4632115,
http://www.wikidata.org/entity/Q4663560,évêque
http://www.wikidata.org/entity/Q4687473,
http://www.wikidata.org/entity/Q4687698,
http://www.wikidata.org/entity/Q4687703,
http://www.wikidata.org/entity/Q4687704,sénateur romain
http://www.wikidata.org/entity/Q4687727,
http://www.wikidata.org/entity/Q4687746,
http://www.wikidata.org/entity/Q4712733,
http://www.wikidata.org/entity/Q4759547,gouverneur romain
http://www.wikidata.org/entity/Q4764503,sénateur romain
http://www.wikidata.org/entity/Q4764504,consul
http://www.wikidata.org/entity/Q4769176,
http://www.wikidata.org/entity/Q4777138,
http://www.wikidata.org/entity/Q4779600,
http://www.wikidata.org/entity/Q4781093,consul
http://www.wikidata.org/entity/Q4781094,consul
http://www.wikidata.org/entity/Q4788796,
http://www.wikidata.org/entity/Q4807731,
http://www.wikidata.org/entity/Q4810692,évêque
http://www.wikidata.org/entity/Q4815753,
http://www.wikidata.org/entity/Q4815798,
http://www.wikidata.org/entity/Q4818360,
http://www.wikidata.org/entity/Q4821843,
http://www.wikidata.org/entity/Q4821845,consul
http://www.wikidata.org/entity/Q4821849,
http://www.wikidata.org/entity/Q4822221,
http://www.wikidata.org/entity/Q4822277,
http://www.wikidata.org/entity/Q4828789,
http://www.wikidata.org/entity/Q4882584,
http://www.wikidata.org/entity/Q4890721,
http://www.wikidata.org/entity/Q4895861,consul
http://www.wikidata.org/entity/Q4895861,maître de cavalerie
http://www.wikidata.org/entity/Q4895971,consul
http://www.wikidata.org/entity/Q4895971,maître de cavalerie
http://www.wikidata.org/entity/Q4895971,dictateur
http://www.wikidata.org/entity/Q4957545,consort
http://www.wikidata.org/entity/Q4978275,consul
http://www.wikidata.org/entity/Q4978275,préfet de l'annone
http://www.wikidata.org/entity/Q4978275,préfet du prétoire
http://www.wikidata.org/entity/Q4978275,préfet d'Égypte
http://www.wikidata.org/entity/Q4978275,sénateur romain
http://www.wikidata.org/entity/Q5014906,
http://www.wikidata.org/entity/Q5023939,
http://www.wikidata.org/entity/Q5023940,
http://www.wikidata.org/entity/Q5023942,
http://www.wikidata.org/entity/Q5024550,
http://www.wikidata.org/entity/Q5024551,
http://www.wikidata.org/entity/Q5049487,
http://www.wikidata.org/entity/Q5053613,
http://www.wikidata.org/entity/Q5057380,
http://www.wikidata.org/entity/Q741065,tribun militaire à pouvoir consulaire
http://www.wikidata.org/entity/Q741065,sénateur romain
http://www.wikidata.org/entity/Q741076,sénateur romain
http://www.wikidata.org/entity/Q741090,consul
http://www.wikidata.org/entity/Q741090,sénateur romain
http://www.wikidata.org/entity/Q741160,
http://www.wikidata.org/entity/Q741294,consul suffect
http://www.wikidata.org/entity/Q741294,sénateur romain
http://www.wikidata.org/entity/Q741377,consul
http://www.wikidata.org/entity/Q741377,Magister militum
http://www.wikidata.org/entity/Q741377,sénateur romain
http://www.wikidata.org/entity/Q741454,sénateur romain
http://www.wikidata.org/entity/Q741553,consul
http://www.wikidata.org/entity/Q741553,sénateur romain
