item,itemLabel,praenomenLabel,nomenLabel,cognomenLabel,gensLabel,sexeLabel,date_naissance,lieu_naissanceLabel,date_mort,lieu_mortLabel,pere,mere
http://www.wikidata.org/entity/Q772926,Quintus Ninnius Hasta,Quintus,Ninnius,,Ninnii,masculin,0050-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1153011,
http://www.wikidata.org/entity/Q774281,Publius Suillius Rufus,Publius,Suillius,,Suillii,masculin,-0100-01-01T00:00:00Z,,0100-01-01T00:00:00Z,Îles Baléares,,
http://www.wikidata.org/entity/Q774643,Gaius Pompeius Longus Gallus,Caius,Pompeius,,Pompeii,masculin,0050-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q774688,Marcus Servilius Silanus,Marcus,Servilius,Silanus,Servilii,masculin,0050-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q12286137,
http://www.wikidata.org/entity/Q774986,Scribonia,,Scribonia,,Scribonii,féminin,0005-01-01T00:00:00Z,,0047-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q153600,
http://www.wikidata.org/entity/Q775658,Acutia,,Acutia,,Acutii,féminin,t297181928,t297181900,0100-01-01T00:00:00Z,t297181906,t297181952,t297181858
http://www.wikidata.org/entity/Q776343,Mamercus Aemilius Scaurus,Marcus,Aemilius,,Aemilii,masculin,-0100-01-01T00:00:00Z,Rome antique,0034-01-01T00:00:00Z,t2258480878,http://www.wikidata.org/entity/Q3655539,t2258480879
http://www.wikidata.org/entity/Q776343,Mamercus Aemilius Scaurus,Mamercus,Aemilius,,Aemilii,masculin,-0100-01-01T00:00:00Z,Rome antique,0034-01-01T00:00:00Z,t2258480878,http://www.wikidata.org/entity/Q3655539,t2258480879
http://www.wikidata.org/entity/Q777077,Lucius Antonius Albus,Lucius,Antonius,,Antonii,masculin,0050-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q778051,Sextus Aelius Catus,Sextus,Aelius,Catus,Aelii,masculin,-0100-01-01T00:00:00Z,Rome,0001-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q950770,http://www.wikidata.org/entity/Q12279858
http://www.wikidata.org/entity/Q778111,Marcus Peducaeus Stloga Priscinus,Marcus,Peducaeus,Priscinus,Peducaei,masculin,0100-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q1239678,
http://www.wikidata.org/entity/Q778111,Marcus Peducaeus Stloga Priscinus,Marcus,Peducaeus,Stloga,Peducaei,masculin,0100-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q1239678,
http://www.wikidata.org/entity/Q778856,Caius Antistius Vetus,Caius,Antistius,,Antistii,masculin,0050-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q343804,
http://www.wikidata.org/entity/Q778982,Lucius Iulius Marinus,Lucius,Julius,,Julii,masculin,0050-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q781472,Aulus Terentius Varro Murena,Aulus,Terentius,,Licinii,masculin,-0055-01-01T00:00:00Z,,-0023-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q97619203,
http://www.wikidata.org/entity/Q781472,Aulus Terentius Varro Murena,Aulus,Terentius,,Terentii,masculin,-0055-01-01T00:00:00Z,,-0023-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q97619203,
http://www.wikidata.org/entity/Q183089,Publius Septimius Geta,Publius,Septimius,Geta,Septimii,masculin,0189-03-06T00:00:00Z,Rome,0211-12-26T00:00:00Z,Rome,http://www.wikidata.org/entity/Q1442,http://www.wikidata.org/entity/Q229246
http://www.wikidata.org/entity/Q185223,Dion Cassius,Lucius,Cassius,Cocceianus,Cassii,masculin,0150-01-01T00:00:00Z,Nicée,0250-01-01T00:00:00Z,Nicée,http://www.wikidata.org/entity/Q1048424,
http://www.wikidata.org/entity/Q186201,Caius Valarius Sabinus,Caius,Valarius,Sabinus,Valarii,masculin,0300-01-01T00:00:00Z,Rome antique,,,,
http://www.wikidata.org/entity/Q188265,Abudius Ruso,t1119339780,Abudius,Ruso,Abudii,masculin,-0100-01-01T00:00:00Z,t1119339749,0100-01-01T00:00:00Z,t1119339801,,
http://www.wikidata.org/entity/Q188646,Lucain,Marcus,Annaeus,,Annaei,masculin,0039-11-01T00:00:00Z,Cordoue,0065-04-28T00:00:00Z,Rome,http://www.wikidata.org/entity/Q64868893,http://www.wikidata.org/entity/Q64854646
http://www.wikidata.org/entity/Q189375,Apollodore de Damas,,,,,masculin,0050-01-01T00:00:00Z,Damas,0120-01-01T00:00:00Z,Rome,,
http://www.wikidata.org/entity/Q189705,Zénobie,,Septimia,,Septimii,féminin,0240-01-01T00:00:00Z,Palmyre,0275-01-01T00:00:00Z,Tivoli,,
http://www.wikidata.org/entity/Q191039,Germanicus,Nero,Julius,Caesar,Claudii,masculin,-0014-05-22T00:00:00Z,Rome,0019-10-08T00:00:00Z,Antioche-sur-l'Oronte,http://www.wikidata.org/entity/Q1407,http://www.wikidata.org/entity/Q229836
http://www.wikidata.org/entity/Q191039,Germanicus,Nero,Claudius,Caesar,Claudii,masculin,-0014-05-22T00:00:00Z,Rome,0019-10-08T00:00:00Z,Antioche-sur-l'Oronte,http://www.wikidata.org/entity/Q1407,http://www.wikidata.org/entity/Q229836
http://www.wikidata.org/entity/Q191039,Germanicus,Nero,Julius,Drusus,Claudii,masculin,-0014-05-22T00:00:00Z,Rome,0019-10-08T00:00:00Z,Antioche-sur-l'Oronte,http://www.wikidata.org/entity/Q1407,http://www.wikidata.org/entity/Q229836
http://www.wikidata.org/entity/Q191039,Germanicus,Nero,Claudius,Drusus,Claudii,masculin,-0014-05-22T00:00:00Z,Rome,0019-10-08T00:00:00Z,Antioche-sur-l'Oronte,http://www.wikidata.org/entity/Q1407,http://www.wikidata.org/entity/Q229836
