item,itemLabel,praenomenLabel,nomenLabel,cognomenLabel,gensLabel,sexeLabel,date_naissance,lieu_naissance,date_mort,lieu_mort,pere,mere,epouse
http://www.wikidata.org/entity/Q3656003,Vibia Aurelia Sabina,,Aurelia,,Aurelii,féminin,0170-01-01T00:00:00Z,http://www.wikidata.org/entity/Q833060,0300-01-01T00:00:00Z,http://www.wikidata.org/entity/Q858024,http://www.wikidata.org/entity/Q1430,http://www.wikidata.org/entity/Q236936,
http://www.wikidata.org/entity/Q3898864,Pélagie,,,,,féminin,0350-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q102371,,
http://www.wikidata.org/entity/Q3898864,Pélagie,,,,,féminin,0429-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q102371,,
http://www.wikidata.org/entity/Q4066696,Annia,,,,,féminin,-0114-01-01T00:00:00Z,,t1951707950,,,,
http://www.wikidata.org/entity/Q4828789,Avidia,,Avidia,,Avidii,féminin,,,,,http://www.wikidata.org/entity/Q1215443,http://www.wikidata.org/entity/Q16097807,
http://www.wikidata.org/entity/Q5171151,Cornelia Africana Major,,Cornelia,,Cornelii,féminin,-0200-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,t317712758,t317712741,http://www.wikidata.org/entity/Q2253,http://www.wikidata.org/entity/Q380862,
http://www.wikidata.org/entity/Q6306323,Julia,,Julia,,Julii,féminin,-0200-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,t34625949,t34625952,http://www.wikidata.org/entity/Q888672,http://www.wikidata.org/entity/Q3623564,
http://www.wikidata.org/entity/Q6454823,Caecilia Metella Dalmatica,,Caecilia,Metella,Caecilii,féminin,-0200-01-01T00:00:00Z,,-0080-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q703362,,
http://www.wikidata.org/entity/Q6454825,Caecilia Metella Balearica Minor,,Caecilia,Metella,Caecilii,féminin,-0150-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0070-01-01T00:00:00Z,t2244526366,http://www.wikidata.org/entity/Q459870,t2244526358,
http://www.wikidata.org/entity/Q7200984,Plancia Magna,,,,,féminin,0075-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q6758389,http://www.wikidata.org/entity/Q6306142,
http://www.wikidata.org/entity/Q1541,Cicéron,Marcus,Tullius,Cicero,Tullii,masculin,-0106-12-31T00:00:00Z,http://www.wikidata.org/entity/Q116440,-0042-12-05T00:00:00Z,http://www.wikidata.org/entity/Q128086,http://www.wikidata.org/entity/Q3846543,http://www.wikidata.org/entity/Q92432276,
http://www.wikidata.org/entity/Q174265,Marcus Fulvius Flaccus Bambalio,Marcus,Fulvius,,Fulvii,masculin,-0100-01-01T00:00:00Z,http://www.wikidata.org/entity/Q754314,-0100-01-01T00:00:00Z,t2269497192,t2269497191,t2269497195,
http://www.wikidata.org/entity/Q192998,Servius Tullius,Servius,Tullius,,Tullii,masculin,-0600-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0534-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q98365867,http://www.wikidata.org/entity/Q2013785,
http://www.wikidata.org/entity/Q298168,Lucius Aemilius Paullus Macedonicus,Lucius,Aemilius,Macedonicus,Aemilii,masculin,-0228-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0159-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q432244,t2263999743,
http://www.wikidata.org/entity/Q298168,Lucius Aemilius Paullus Macedonicus,Lucius,Aemilius,Paullus,Aemilii,masculin,-0228-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0159-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q432244,t2263999743,
http://www.wikidata.org/entity/Q313066,Cnaeus Domitius Corbulo,Cnaeus,Domitius,,Domitii,masculin,0005-01-01T00:00:00Z,http://www.wikidata.org/entity/Q649559,0067-01-01T00:00:00Z,http://www.wikidata.org/entity/Q103011,,http://www.wikidata.org/entity/Q3658103,
http://www.wikidata.org/entity/Q316054,Quintus Tullius Cicero,Quintus,Tullius,Cicero,Tullii,masculin,-0101-01-01T00:00:00Z,http://www.wikidata.org/entity/Q116440,-0042-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q3846543,http://www.wikidata.org/entity/Q92432276,
http://www.wikidata.org/entity/Q320902,Quintus Hortensius Hortalus,Quintus,Hortensius,Hortalus,Hortensii,masculin,-0113-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0049-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,t2269386146,http://www.wikidata.org/entity/Q12293561,
http://www.wikidata.org/entity/Q375849,Lucius Aemilius Lepidus Paullus,Lucius,Aemilius,,Aemilii,masculin,-0100-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0012-01-01T00:00:00Z,t2269414794,http://www.wikidata.org/entity/Q456950,t2269414797,
http://www.wikidata.org/entity/Q375849,Lucius Aemilius Lepidus Paullus,Paullus,Aemilius,,Aemilii,masculin,-0100-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0012-01-01T00:00:00Z,t2269414794,http://www.wikidata.org/entity/Q456950,t2269414797,
http://www.wikidata.org/entity/Q469118,Pison,Caius,Calpurnius,Piso,Calpurnii,masculin,0050-01-01T00:00:00Z,,0065-04-19T00:00:00Z,http://www.wikidata.org/entity/Q220,,,
http://www.wikidata.org/entity/Q483783,Sylla,Lucius,Cornelius,Sulla,Cornelii,masculin,-0137-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0077-01-01T00:00:00Z,http://www.wikidata.org/entity/Q10646925,http://www.wikidata.org/entity/Q12119006,t2267853196,
http://www.wikidata.org/entity/Q483783,Sylla,Lucius,Cornelius,Felix,Cornelii,masculin,-0137-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0077-01-01T00:00:00Z,http://www.wikidata.org/entity/Q10646925,http://www.wikidata.org/entity/Q12119006,t2267853196,
http://www.wikidata.org/entity/Q549880,Caius Julius Quadratus Bassus,Caius,Julius,Bassus,Julii,masculin,0070-01-01T00:00:00Z,http://www.wikidata.org/entity/Q18986,0118-01-01T00:00:00Z,http://www.wikidata.org/entity/Q173082,http://www.wikidata.org/entity/Q5517440,,
http://www.wikidata.org/entity/Q549880,Caius Julius Quadratus Bassus,Caius,Julius,Quadratus,Julii,masculin,0070-01-01T00:00:00Z,http://www.wikidata.org/entity/Q18986,0118-01-01T00:00:00Z,http://www.wikidata.org/entity/Q173082,http://www.wikidata.org/entity/Q5517440,,
http://www.wikidata.org/entity/Q568498,Quintus Marcius Rex,Quintus,Marcius,Rex,Marcii,masculin,-0150-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0060-01-01T00:00:00Z,t2257596010,http://www.wikidata.org/entity/Q929593,t2257596011,
http://www.wikidata.org/entity/Q654576,Pompeia,,Pompeia,,Pompeii,féminin,-0101-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,,t1934861508,http://www.wikidata.org/entity/Q888910,http://www.wikidata.org/entity/Q56259966,
http://www.wikidata.org/entity/Q710717,Lucius Arruntius Camillus Scribonianus,Lucius,Arruntius,Camillus,Furii,masculin,0000-01-01T00:00:00Z,,0042-01-01T00:00:00Z,http://www.wikidata.org/entity/Q203767,http://www.wikidata.org/entity/Q666740,http://www.wikidata.org/entity/Q94699005,
http://www.wikidata.org/entity/Q710717,Lucius Arruntius Camillus Scribonianus,Lucius,Arruntius,Scribonianus,Furii,masculin,0000-01-01T00:00:00Z,,0042-01-01T00:00:00Z,http://www.wikidata.org/entity/Q203767,http://www.wikidata.org/entity/Q666740,http://www.wikidata.org/entity/Q94699005,
http://www.wikidata.org/entity/Q710717,Lucius Arruntius Camillus Scribonianus,Lucius,Arruntius,Camillus,Arruntii,masculin,0000-01-01T00:00:00Z,,0042-01-01T00:00:00Z,http://www.wikidata.org/entity/Q203767,http://www.wikidata.org/entity/Q666740,http://www.wikidata.org/entity/Q94699005,
http://www.wikidata.org/entity/Q710717,Lucius Arruntius Camillus Scribonianus,Lucius,Arruntius,Scribonianus,Arruntii,masculin,0000-01-01T00:00:00Z,,0042-01-01T00:00:00Z,http://www.wikidata.org/entity/Q203767,http://www.wikidata.org/entity/Q666740,http://www.wikidata.org/entity/Q94699005,
http://www.wikidata.org/entity/Q710717,Lucius Arruntius Camillus Scribonianus,Lucius,Arruntius,Camillus,Furii,masculin,0000-01-01T00:00:00Z,,0042-01-01T00:00:00Z,http://www.wikidata.org/entity/Q203767,http://www.wikidata.org/entity/Q1076644,http://www.wikidata.org/entity/Q94699005,
http://www.wikidata.org/entity/Q710717,Lucius Arruntius Camillus Scribonianus,Lucius,Arruntius,Scribonianus,Furii,masculin,0000-01-01T00:00:00Z,,0042-01-01T00:00:00Z,http://www.wikidata.org/entity/Q203767,http://www.wikidata.org/entity/Q1076644,http://www.wikidata.org/entity/Q94699005,
http://www.wikidata.org/entity/Q710717,Lucius Arruntius Camillus Scribonianus,Lucius,Arruntius,Camillus,Arruntii,masculin,0000-01-01T00:00:00Z,,0042-01-01T00:00:00Z,http://www.wikidata.org/entity/Q203767,http://www.wikidata.org/entity/Q1076644,http://www.wikidata.org/entity/Q94699005,
http://www.wikidata.org/entity/Q710717,Lucius Arruntius Camillus Scribonianus,Lucius,Arruntius,Scribonianus,Arruntii,masculin,0000-01-01T00:00:00Z,,0042-01-01T00:00:00Z,http://www.wikidata.org/entity/Q203767,http://www.wikidata.org/entity/Q1076644,http://www.wikidata.org/entity/Q94699005,
http://www.wikidata.org/entity/Q715494,Publius Petronius,Publius,Petronius,,Petronii,masculin,-0100-01-01T00:00:00Z,t2263971712,0100-01-01T00:00:00Z,t2263971702,http://www.wikidata.org/entity/Q349580,t2263971708,
http://www.wikidata.org/entity/Q716693,Manius Acilius Aviola,Manius,Acilius,,Acilii,masculin,0100-01-01T00:00:00Z,,0097-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q716708,Caius Antistius Vetus,Caius,Antistius,,Antistii,masculin,-0100-01-01T00:00:00Z,,0100-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q548832,,
http://www.wikidata.org/entity/Q721898,Quintus Pompeius Falco,Quintus,Pompeius,Falco,Pompeii,masculin,0100-01-01T00:00:00Z,http://www.wikidata.org/entity/Q4951156,0150-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q764528,Marcus Licinius Crassus Frugi,Marcus,Licinius,Crassus,Licinii,masculin,0027-01-01T00:00:00Z,,0067-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q1233627,http://www.wikidata.org/entity/Q774986,
http://www.wikidata.org/entity/Q764528,Marcus Licinius Crassus Frugi,Marcus,Licinius,Frugi,Licinii,masculin,0027-01-01T00:00:00Z,,0067-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q1233627,http://www.wikidata.org/entity/Q774986,
http://www.wikidata.org/entity/Q950770,Quintus Aelius Tubero,Quintus,Aelius,Tubero,Aelii,masculin,-0073-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q2123334,,
http://www.wikidata.org/entity/Q975597,Marcus Æmilius Lepidus Minor,Marcus,Aemilius,,Aemilii,masculin,-0051-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0029-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q105452,http://www.wikidata.org/entity/Q458528,
http://www.wikidata.org/entity/Q1112719,Sextus Appuleius,Sextus,Appuleius,,Appuleii,masculin,-0060-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0007-01-01T00:00:00Z,t2259429355,http://www.wikidata.org/entity/Q2469317,http://www.wikidata.org/entity/Q517380,
http://www.wikidata.org/entity/Q1215443,Caius Avidius Nigrinus,Caius,Avidius,Nigrinus,Avidii,masculin,0050-01-01T00:00:00Z,http://www.wikidata.org/entity/Q52981,0118-01-01T00:00:00Z,http://www.wikidata.org/entity/Q52981,,,
http://www.wikidata.org/entity/Q1219658,Lucius Neratius Marcellus,Lucius,Neratius,Marcellus,Neratii,masculin,0100-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1232026,Marcus Plautius Silvanus,Marcus,Plautius,Silvanus,Plautii,masculin,t2259602767,http://www.wikidata.org/entity/Q3998196,0014-01-01T00:00:00Z,t2259602765,http://www.wikidata.org/entity/Q57331818,http://www.wikidata.org/entity/Q469853,
http://www.wikidata.org/entity/Q1233605,Marcus Pupienus Africanus,Marcus,,,,masculin,0150-01-01T00:00:00Z,,0300-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q1797,,
http://www.wikidata.org/entity/Q1233612,Marcus Atilius Metilius Bradua,Marcus,Atilius,,Atilii,masculin,0050-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q12286057,http://www.wikidata.org/entity/Q104627909,
http://www.wikidata.org/entity/Q1236655,Publius Septimius Geta,Publius,Septimius,,Septimii,masculin,0110-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q12285259,,
http://www.wikidata.org/entity/Q1338903,Lucius Caninius Gallus,Lucius,Caninius,,Caninii,masculin,-0087-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0043-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,t1400071742,t1400071705,
http://www.wikidata.org/entity/Q2319252,Polémon II du Pont,,,,,masculin,-0015-01-01T00:00:00Z,,0074-01-01T00:00:00Z,http://www.wikidata.org/entity/Q620864,http://www.wikidata.org/entity/Q325921,http://www.wikidata.org/entity/Q2280204,
http://www.wikidata.org/entity/Q2319252,Polémon II du Pont,,,,,masculin,-0015-01-01T00:00:00Z,,0074-01-01T00:00:00Z,http://www.wikidata.org/entity/Q620864,http://www.wikidata.org/entity/Q5175909,http://www.wikidata.org/entity/Q2280204,
http://www.wikidata.org/entity/Q2378356,Sosia Galla,,Sosia,Galla,Sosii,féminin,,,,,http://www.wikidata.org/entity/Q705416,,
http://www.wikidata.org/entity/Q3624250,Caius Julius Alexander,Caius,Julius,Alexander,Julii,masculin,0050-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q542065,,
http://www.wikidata.org/entity/Q3658638,Iulla Antonia,,,,,féminin,-0001-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q460160,http://www.wikidata.org/entity/Q180807,
http://www.wikidata.org/entity/Q4124150,Volusia Saturnina,,,,,féminin,-0019-01-01T00:00:00Z,,0015-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q1385205,http://www.wikidata.org/entity/Q98278028,
http://www.wikidata.org/entity/Q6697582,Lucius Nonius Asprenas,Lucius,Nonius,,Nonii,masculin,,,,,http://www.wikidata.org/entity/Q9024736,,
http://www.wikidata.org/entity/Q6758405,Marcus Pupienus Maximus,Marcus,,,,masculin,0145-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q10963713,Publius Calvisius Ruso,Publius,Calvisius,,Calvisii,masculin,0050-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q12291694,,
http://www.wikidata.org/entity/Q11955053,Vitia,,,,,féminin,,,,,,,
http://www.wikidata.org/entity/Q12141786,Polla,,,,,féminin,-0095-01-01T00:00:00Z,,t333379531,,,,
http://www.wikidata.org/entity/Q12271293,Aquilia Blaesilla,,Aquillia,,Aquillii,féminin,,,,,,,
http://www.wikidata.org/entity/Q12271294,Aquilia,,Aquillia,,Aquillii,féminin,,,,,,,
http://www.wikidata.org/entity/Q12272328,Arria Fadilla,,Arria,,Arrii,féminin,0050-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1225299,,
http://www.wikidata.org/entity/Q12285243,Lucius Plautius Octavianus,Lucius,,,,masculin,,,,,,,
http://www.wikidata.org/entity/Q12291717,Publius Metilius Secundus Nepos,Publius,Metilius,Nepos,Metilii,masculin,0050-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q947640,,
http://www.wikidata.org/entity/Q12291717,Publius Metilius Secundus Nepos,Publius,Metilius,Secundus,Metilii,masculin,0050-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q947640,,
http://www.wikidata.org/entity/Q12293630,Sergia Plautilla,,,,,féminin,,http://www.wikidata.org/entity/Q220,,,http://www.wikidata.org/entity/Q12289187,,
http://www.wikidata.org/entity/Q12296332,Tiberius Iulius Iulianus,Tiberius,Julius,,Julii,masculin,,,,,,,
http://www.wikidata.org/entity/Q12299527,Julia Quintillia Isaurica,,Julia,Isaurica,Julii,féminin,,,,,http://www.wikidata.org/entity/Q734452,,
http://www.wikidata.org/entity/Q12299527,Julia Quintillia Isaurica,,Quinctilia,Isaurica,Julii,féminin,,,,,http://www.wikidata.org/entity/Q734452,,
http://www.wikidata.org/entity/Q91361630,Valeria Messallia,,Valeria,,Valerii,féminin,,,,,http://www.wikidata.org/entity/Q1232435,http://www.wikidata.org/entity/Q8265475,
http://www.wikidata.org/entity/Q94127670,Quintus Aemilius Lepidus,Quintus,Aemilius,Lepidus,Aemilii,masculin,-0100-01-01T00:00:00Z,t1372155796,t1372155792,t1372155799,http://www.wikidata.org/entity/Q105452,http://www.wikidata.org/entity/Q458528,
http://www.wikidata.org/entity/Q98277986,Claudia,,Claudia,,Claudii,féminin,,http://www.wikidata.org/entity/Q1747689,,t1107557626,http://www.wikidata.org/entity/Q2236673,t1107557641,
http://www.wikidata.org/entity/Q104627909,Metilia,t1113770002,Metilia,,Metilii,féminin,,,,,,,
http://www.wikidata.org/entity/Q104637397,Claudia Marcellina,,Claudia,Marcellina,t564603228,féminin,,,,,,http://www.wikidata.org/entity/Q104637391,
http://www.wikidata.org/entity/Q104641093,Numisia Celerina,,,,,féminin,,,,,,,
http://www.wikidata.org/entity/Q104869095,Antonia Furnilla,,,,,féminin,,,,,http://www.wikidata.org/entity/Q12286053,,
http://www.wikidata.org/entity/Q105244660,Caepia Procula,,Caepia,Procula,Caepia gens,féminin,,,,,,,
http://www.wikidata.org/entity/Q75826,Catilina,Lucius,Sergius,Catilina,Sergii,masculin,-0107-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0061-01-01T00:00:00Z,http://www.wikidata.org/entity/Q13376,t2269786951,t2269786950,
http://www.wikidata.org/entity/Q122321,Cnaeus Cornelius Scipio Hispallus,Cnaeus,Cornelius,Scipio,Cornelii,masculin,-0300-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0175-01-01T00:00:00Z,http://www.wikidata.org/entity/Q243456,http://www.wikidata.org/entity/Q316475,t2260651459,
http://www.wikidata.org/entity/Q122321,Cnaeus Cornelius Scipio Hispallus,Cnaeus,Cornelius,Hispallus,Cornelii,masculin,-0300-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0175-01-01T00:00:00Z,http://www.wikidata.org/entity/Q243456,http://www.wikidata.org/entity/Q316475,t2260651459,
http://www.wikidata.org/entity/Q122321,Cnaeus Cornelius Scipio Hispallus,Cnaeus,Cornelius,Scipio,Cornelii,masculin,-0300-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0175-01-01T00:00:00Z,t2260651458,http://www.wikidata.org/entity/Q316475,t2260651459,
http://www.wikidata.org/entity/Q122321,Cnaeus Cornelius Scipio Hispallus,Cnaeus,Cornelius,Hispallus,Cornelii,masculin,-0300-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0175-01-01T00:00:00Z,t2260651458,http://www.wikidata.org/entity/Q316475,t2260651459,
http://www.wikidata.org/entity/Q255465,Quintus Pedius,Quintus,Pedius,,Pedii,masculin,-0100-01-01T00:00:00Z,t2254891968,-0042-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q93714494,http://www.wikidata.org/entity/Q2743448,
http://www.wikidata.org/entity/Q319273,Caius Asinius Pollio,Caius,Asinius,,Asinii,masculin,-0075-01-01T00:00:00Z,http://www.wikidata.org/entity/Q13138,0004-01-01T00:00:00Z,http://www.wikidata.org/entity/Q754314,http://www.wikidata.org/entity/Q4140663,t2282910330,
http://www.wikidata.org/entity/Q319273,Caius Asinius Pollio,Caius,Asinius,,Asinii,masculin,-0074-01-01T00:00:00Z,http://www.wikidata.org/entity/Q13138,0004-01-01T00:00:00Z,http://www.wikidata.org/entity/Q754314,http://www.wikidata.org/entity/Q4140663,t2282910330,
http://www.wikidata.org/entity/Q343191,Publius Cornelius Dolabella,Publius,Cornelius,,Cornelii,masculin,-0054-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0019-01-01T00:00:00Z,t1392525628,http://www.wikidata.org/entity/Q451597,http://www.wikidata.org/entity/Q12297449,
http://www.wikidata.org/entity/Q357585,Marcus Antonius Creticus,Marcus,Antonius,,Antonii,masculin,-0200-01-01T00:00:00Z,t572188059,-0070-01-01T00:00:00Z,http://www.wikidata.org/entity/Q34374,http://www.wikidata.org/entity/Q176122,t572188037,
http://www.wikidata.org/entity/Q365840,Lucius Calpurnius Piso Caesoninus,Lucius,Calpurnius,Piso,Calpurnii,masculin,t2283378160,t2283378159,-0100-01-01T00:00:00Z,t2283378161,http://www.wikidata.org/entity/Q2655602,http://www.wikidata.org/entity/Q102449495,
http://www.wikidata.org/entity/Q365840,Lucius Calpurnius Piso Caesoninus,Lucius,Calpurnius,Caesoninus,Calpurnii,masculin,t2283378160,t2283378159,-0100-01-01T00:00:00Z,t2283378161,http://www.wikidata.org/entity/Q2655602,http://www.wikidata.org/entity/Q102449495,
http://www.wikidata.org/entity/Q378683,Cnaeus Lentulus Batiatus,Cnaeus,Cornelius,Vatia,Cornelii,masculin,-0109-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,,t2257306878,http://www.wikidata.org/entity/Q943702,t2257306876,
http://www.wikidata.org/entity/Q378683,Cnaeus Lentulus Batiatus,Cnaeus,Cornelius,Lentulus,Cornelii,masculin,-0109-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,,t2257306878,http://www.wikidata.org/entity/Q943702,t2257306876,
http://www.wikidata.org/entity/Q378683,Cnaeus Lentulus Batiatus,Cnaeus,Cornelius,Vatia,Servilii,masculin,-0109-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,,t2257306878,http://www.wikidata.org/entity/Q943702,t2257306876,
http://www.wikidata.org/entity/Q378683,Cnaeus Lentulus Batiatus,Cnaeus,Cornelius,Lentulus,Servilii,masculin,-0109-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,,t2257306878,http://www.wikidata.org/entity/Q943702,t2257306876,
http://www.wikidata.org/entity/Q433463,Marcus Livius Drusus,Marcus,Livius,Drusus,Livii,masculin,-0123-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0090-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q703346,http://www.wikidata.org/entity/Q100804879,
http://www.wikidata.org/entity/Q442449,Publius Rutilius Rufus,Publius,Rutilius,,Rutilii,masculin,-0157-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0077-01-01T00:00:00Z,http://www.wikidata.org/entity/Q35997,t2256808378,t2256808375,
http://www.wikidata.org/entity/Q463000,Quintus Servilius Caepio,Quintus,Servilius,Caepio,Servilii,masculin,-0200-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0160-01-01T00:00:00Z,http://www.wikidata.org/entity/Q35997,http://www.wikidata.org/entity/Q1243849,t2257225195,
http://www.wikidata.org/entity/Q465074,Lucius Julius Caesar,Lucius,Julius,Caesar,Julii,masculin,-0200-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0086-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q888672,http://www.wikidata.org/entity/Q3623564,
http://www.wikidata.org/entity/Q483783,Sylla,Lucius,Cornelius,Sulla,Cornelii,masculin,-0137-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0077-01-01T00:00:00Z,http://www.wikidata.org/entity/Q10646925,http://www.wikidata.org/entity/Q12119006,t2267853196,
http://www.wikidata.org/entity/Q483783,Sylla,Lucius,Cornelius,Felix,Cornelii,masculin,-0137-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0077-01-01T00:00:00Z,http://www.wikidata.org/entity/Q10646925,http://www.wikidata.org/entity/Q12119006,t2267853196,
http://www.wikidata.org/entity/Q508117,Marcus Valerius Messalla Corvinus,Marcus,Valerius,Messalla,Valerii,masculin,-0063-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,0008-01-01T00:00:00Z,t2257240082,http://www.wikidata.org/entity/Q722935,http://www.wikidata.org/entity/Q12141786,
http://www.wikidata.org/entity/Q545266,Lucius Ceionius Commodus,Lucius,Ceionius,,Ceionii,masculin,0100-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,0200-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q899739,,
http://www.wikidata.org/entity/Q550450,Lucius Seius Strabo,Lucius,,,,masculin,-0046-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1398480,0016-01-01T00:00:00Z,http://www.wikidata.org/entity/Q79,http://www.wikidata.org/entity/Q97616681,http://www.wikidata.org/entity/Q97617003,
http://www.wikidata.org/entity/Q634791,Gaius Fufius Geminus,Caius,Fufius,,Fufii,masculin,-0050-01-01T00:00:00Z,http://www.wikidata.org/entity/Q94982,0029-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q12276060,http://www.wikidata.org/entity/Q11955053,
http://www.wikidata.org/entity/Q666740,Marcus Furius Camillus,Marcus,Furius,,Furii,masculin,-0100-01-01T00:00:00Z,,0037-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q677900,Marcus Gavius Squilla Gallicanus,Marcus,Gavius,,Gavii,masculin,0100-01-01T00:00:00Z,,,,,,
http://www.wikidata.org/entity/Q703346,Marcus Livius Drusus,Marcus,Livius,Drusus,Livii,masculin,-0200-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0108-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q1270114,t2268371967,
http://www.wikidata.org/entity/Q703448,Marcus Livius Salinator,Marcus,Livius,,Livii,masculin,-0253-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0190-01-01T00:00:00Z,t2258078666,http://www.wikidata.org/entity/Q106454474,t2258078663,
http://www.wikidata.org/entity/Q705766,Spurius Lucretius Tricipitinus,Spurius,Lucretius,Tricipitinus,Lucretii,masculin,-0600-01-01T00:00:00Z,t2258014321,-0508-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q55440325,t2258014318,
http://www.wikidata.org/entity/Q950770,Quintus Aelius Tubero,Quintus,Aelius,Tubero,Aelii,masculin,-0073-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q2123334,,
http://www.wikidata.org/entity/Q1088287,Quintus Haterius,Quintus,Haterius,,Haterii,masculin,-0060-01-01T00:00:00Z,,0026-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q1164987,Marcus Gratidius,Marcus,Gratidius,,Gratidii,masculin,-0200-01-01T00:00:00Z,http://www.wikidata.org/entity/Q116440,-0101-01-01T00:00:00Z,http://www.wikidata.org/entity/Q4819648,http://www.wikidata.org/entity/Q92430378,t2226065160,
http://www.wikidata.org/entity/Q1181848,Decimus Junius Brutus,Decimus,Junius,Brutus,Junii,masculin,-0150-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0150-01-01T00:00:00Z,t1938839650,http://www.wikidata.org/entity/Q718090,t1938839637,
